f_60,f_120,f_180,f_240,f_300,f_360,f_420,f_480,f_540,f_600,f_660,f_720,f_780,f_840,f_900,f_960,f_1020,f_1080,f_1140,f_1200,device
0.13412415480791542,0.0,0.024370860149697023,0.011703957060289165,0.014198002673479022,0.0,0.0,0.005526025132960188,0.0,0.004353315917281983,0.0042609519085251455,0.0,0.0,0.004008128623428869,0.0034486078242175113,0.0,0.0,0.0,0.00337548042911993,0.0029483152994058686,airConditioner
0.1482637088081507,0.0,0.013340756073262993,0.005484528043684335,0.022409406908582574,0.0,0.0028876198969383714,0.0018982983916676283,0.0,0.0012237646832622706,0.0017295340584617663,0.0,0.0016558410406191232,0.0012042856521553653,0.0014271795130081,0.0,0.0012873473564629292,0.0012779101168070614,0.0014534282704286015,0.0,airConditioner
0.15289334305429397,0.03028242018017774,0.0,0.0,0.022100934038804042,0.0,0.003256882017969575,0.0018457844085071106,0.0024189655089953614,0.0021346662502602135,0.0,0.001960064303552082,0.0,0.0017325332885606344,0.0,0.0014368746954408346,0.0014258611143137553,0.0013563856644889071,0.0,0.0014326871161146526,airConditioner
0.1390812418646206,0.0,0.012902443158803257,0.0,0.01598410987765014,0.007332772488593712,0.0,0.004784113345856176,0.005070716934398592,0.0,0.005077533700240069,0.003278829241096077,0.0,0.0030155146781778823,0.0030852736891808425,0.0,0.0028880876923543324,0.0026220009371637266,0.0,0.00308823498589053,airConditioner
0.12706082665589288,0.01798242431562356,0.014324994920198193,0.013305286650400905,0.028160855429325928,0.008570611790285985,0.008514544427108224,0.0,0.00644936658148293,0.0,0.005356786898472072,0.0043502352983101344,0.0,0.004469362093278306,0.004066175437724856,0.0,0.0,0.003874495991630855,0.003913470320896528,0.0,airConditioner
0.13770025507012107,0.0,0.024762768671293775,0.011506024760369082,0.014278893664592783,0.006814103769210388,0.0,0.0,0.004965367689439534,0.004187600745056767,0.0,0.003934894434895744,0.00341542992194836,0.003224420262001379,0.0,0.0033898282268112223,0.0,0.003207747497053369,0.0035511705985131693,0.0032748987735209513,airConditioner
0.1507185996717619,0.03137565203797097,0.0,0.0,0.025140849426592064,0.004946623340596564,0.0035021535659501063,0.0033740162746807405,0.0,0.0032998046300848445,0.0028862657513286107,0.0020300030433832907,0.0,0.0020154385152095305,0.0,0.0,0.002013806246223351,0.002317933757454677,0.0015684581709775854,0.0,airConditioner
0.14858764364437765,0.0,0.010250315245783207,0.0,0.02241521902045973,0.0,0.002698736739392679,0.0026765183972576705,0.0,0.0014032653526196625,0.0019610372657461574,0.0013068213560514005,0.0,0.0009073179354708538,0.0014177862450957092,0.0009683313711199782,0.0,0.0010689901940050522,0.0010863632466927282,0.0,airConditioner
0.13653902246432467,0.0,0.014542285943374094,0.0,0.01785061648486997,0.009427375147654316,0.008038100211916956,0.006014016484182189,0.004894198466935321,0.004951599351732409,0.004751329347763677,0.0,0.0038191867216065467,0.0035875017316550108,0.0032641466359066107,0.003443320716415694,0.0036208857951667696,0.0033823762729766906,0.0,0.0032382799971700637,airConditioner
0.12784778630471477,0.04382525601865783,0.01836224708977842,0.0,0.029787635174231008,0.0,0.00885994000479555,0.0,0.0,0.0,0.005830601570553648,0.005489120414521527,0.0,0.004923211774318577,0.004262318143000843,0.0,0.0,0.0040574308741236605,0.004610511710329578,0.003942180455938305,airConditioner
0.134115499500815,0.0,0.02371223709046312,0.0,0.017820358186485277,0.006200459046243113,0.006519380860780465,0.006617703509413979,0.004618280918869705,0.0047514419550240584,0.0,0.004295341263096365,0.0034088636862122175,0.0,0.0031612092196327945,0.0030116683860987627,0.003340955173267076,0.0030847966201005277,0.0,0.0030437803928540495,airConditioner
0.15061417059902027,0.0,0.013014763504189262,0.0,0.023965541027556093,0.0026393276277848336,0.001954421619494664,0.0020138706169012853,0.0,0.0015765848810585393,0.001401500364209263,0.001338847552059647,0.0013175565351559208,0.0,0.0,0.0014328590629832019,0.0011093020954131853,0.0010887608921773268,0.0008858598669495794,0.001012993621864617,airConditioner
0.15362961724693572,0.03062995892640347,0.0,0.0,0.021104855453583517,0.0035897641498087384,0.0,0.002055786057594502,0.0024543176651741516,0.0022768399153212365,0.0,0.0016705433593968441,0.0016067033327486747,0.0015655830563043704,0.0017062993845119562,0.0014643993349315926,0.0017756530306904097,0.0012790210825736486,0.0016621164596574882,0.0013765013343506151,airConditioner
0.1369251293002773,0.0,0.013018451010994504,0.0,0.019115704211848862,0.007068297701222602,0.0,0.00488542717433663,0.004867004812999648,0.0,0.0038721580859623793,0.0035694651631790674,0.0033875700397451715,0.0,0.0029267108552034514,0.0,0.0031270828206674903,0.0,0.0022529114816237325,0.0025017461785370857,airConditioner
0.1268940884932156,0.0,0.015075661280223886,0.013091159413204647,0.02712351532716271,0.0,0.00895779771745665,0.007041229072234121,0.006087547129204285,0.0,0.0,0.0,0.004004425745573577,0.004292758676684237,0.00418087262525495,0.004124020210112697,0.003459555355745162,0.0038107395237374597,0.0038071880601752844,0.0037193276055424184,airConditioner
0.13957218077048839,0.0377585336083321,0.0243693137043874,0.010572089411522932,0.01587715620507838,0.00657376527377667,0.0070580791412217835,0.005473553140995629,0.0,0.004373739818507722,0.0,0.003976798395036449,0.0,0.003626337265362667,0.0,0.0,0.0035394975899760107,0.0031006555514936597,0.0,0.0,airConditioner
0.15094403279713187,0.0,0.01418508628515324,0.006295548297100606,0.024011929622785328,0.005581477857493062,0.0035542730777175196,0.003289103985154548,0.0,0.0022715605000149424,0.0024628885491836568,0.002134964083743253,0.0,0.0018298912842970609,0.0017839414606093426,0.0017052825761625506,0.0014082560405255119,0.00130419866934079,0.0,0.0018795920975984625,airConditioner
0.1484844358813334,0.0,0.011291783817729821,0.006068277444824513,0.02008735537681304,0.0030527616584357974,0.0028911105990984437,0.0,0.0018851416173242203,0.001998156956699708,0.002112037041006347,0.0011760570306005545,0.0015451704462368205,0.0019663487363186234,0.0013648597974263545,0.0013297626708738805,0.0013127845119623109,0.0014765547747741547,0.0,0.0015716387404799224,airConditioner
0.13628802572639998,0.03901462794231531,0.015608111790179808,0.0,0.01891963112037484,0.009541745966867505,0.007560167419120292,0.005657997534718929,0.0053502928953895156,0.004525483399593902,0.0,0.004971007933059256,0.0,0.0,0.0036245544304878245,0.003570072784201602,0.004007568522638621,0.0,0.003572077941971585,0.00351296034094774,airConditioner
0.12766673135111595,0.0,0.0,0.0,0.027534369100086477,0.0,0.00933450305777655,0.006441212823181564,0.006510304504446855,0.005892910995424922,0.0,0.005308626353455826,0.0,0.0045956713973909985,0.004458489854723775,0.004338536187930705,0.004058565178237802,0.0041681423411530786,0.004090759115076233,0.0,airConditioner
0.13548886333178295,0.0,0.02022087724370442,0.010629722082573416,0.017441086828498983,0.0057026189369699855,0.007414133954154631,0.005828072505348312,0.004770169941653997,0.004702320657703617,0.003895414712058819,0.0034213221128343986,0.0,0.003400758681746573,0.003144376893208793,0.003049284858569025,0.0,0.0031124879383042014,0.0,0.002949907872815111,airConditioner
0.15164180090042825,0.0,0.016007743136451355,0.004658486935670832,0.02240437939542834,0.0023277349816593924,0.0,0.0015324480044213093,0.001371352680004075,0.0012762259211007115,0.0,0.0012440497071423092,0.0015078633198477177,0.0011517653235694379,0.0009246195942959984,0.0012507652583141893,0.0,0.001264035187833114,0.0,0.0,airConditioner
0.15262125706680463,0.030348776401504084,0.0,0.007054221393688021,0.01964733441350593,0.004300071284357139,0.0037952255945122347,0.0024560586240763697,0.002129586707986897,0.002093800372528388,0.0022940645668239317,0.001779314623340739,0.0,0.0,0.0017998309397196882,0.0,0.0016256367442599679,0.0014909267251655058,0.0,0.0022555615459443562,airConditioner
0.13545688356332686,0.014851681218692786,0.013216074633226523,0.0,0.019838203158114676,0.0068846448377333945,0.0,0.0055512192319790285,0.004866070349528214,0.0,0.004095179038288658,0.0,0.004082456955811094,0.0038775094074816607,0.0034388362946026403,0.0033784319924498266,0.0,0.003259700504354963,0.0030010563310704625,0.0030534806696261058,airConditioner
0.1274224049934778,0.0,0.0,0.0,0.02711182571146529,0.007418809088615793,0.008744879266553242,0.007360530559828633,0.006248148446741435,0.0051728522113047085,0.0,0.004244029314903042,0.0,0.0,0.004243564681673549,0.0041940122144961366,0.004463266333995195,0.004196703489758761,0.0,0.003913553420086297,airConditioner
0.1399218412915971,0.038346747094495856,0.02270788486081102,0.012326088448471937,0.018107409093232642,0.008213325579166753,0.00801010043486964,0.005167295774007054,0.005477931683497109,0.004192183202103647,0.004780894501427388,0.0,0.003943184402104461,0.003735055027535073,0.003539751893546927,0.0031134461994202288,0.0,0.00341739565548745,0.0028310825016278057,0.0,airConditioner
0.150203798501747,0.0,0.014633379911543827,0.006005702879558256,0.024206800322545824,0.0,0.0037165229577261643,0.0027960701547581697,0.0022840173922264867,0.0021673443208957335,0.0,0.0017909320581839432,0.0017428571075766169,0.0014896768600075763,0.0015853829286286208,0.0,0.0013207765873576203,0.0013116846729322564,0.0,0.001850542601213507,airConditioner
0.14761802106471866,0.0,0.014344462676198655,0.0,0.02082767424106614,0.0,0.004818384361653867,0.0029616419266335703,0.002960704029085038,0.0025754725797862395,0.002458079954711364,0.0022632229758228865,0.002091996686641764,0.0022387097926197855,0.0013936159183265734,0.0,0.0018237280469500191,0.0,0.0015496227336321178,0.0018939708703561578,airConditioner
0.13642761382023408,0.04254557680589819,0.01755360881456684,0.0,0.022322638414165437,0.0,0.0,0.006613012177751205,0.005479830922565793,0.0,0.005180736877351127,0.0,0.004881856327868401,0.0,0.003982698027204528,0.003490227038795381,0.0,0.00397560281571315,0.0033054984556243755,0.0035741159562784823,airConditioner
0.12699402922425088,0.0,0.0,0.0,0.026258921053916334,0.0,0.008424258502417951,0.006165737482252609,0.006399797731464535,0.0,0.005268006288454081,0.004620106462606948,0.004614436481887251,0.0,0.0038895410696160953,0.004004885224938545,0.004482422261013469,0.0,0.0042023183667831135,0.004227629202225248,airConditioner
0.13691312540177983,0.0,0.017771523801329337,0.00954967018321512,0.020100282942957858,0.0,0.007880644706183174,0.004784765674719913,0.00419987142291859,0.0038157920046134556,0.0,0.0033947173377199946,0.0029356063364271013,0.003323899953790455,0.0,0.0027689067773633085,0.002505079973527482,0.0024819758482797537,0.0024334551260027206,0.002509910852412719,airConditioner
0.15310177940650127,0.024699073946733957,0.015195419204904803,0.005178685596540733,0.02375786914239787,0.0,0.0028083482570373515,0.0016902365976480202,0.0013041713869720224,0.0008616263691415207,0.0,0.0013604281304712366,0.0014775502579723566,0.0014487194845917092,0.0011875956298426442,0.0007792189062275192,0.0,0.0006036324823231264,0.0011739243419007955,0.0004045453195664662,airConditioner
0.15176285373115145,0.0,0.012086840983461283,0.005648566415545685,0.01937526210388771,0.0035357819146915035,0.005137856909003804,0.0,0.002749505276866386,0.001649242250247066,0.0018243077950403168,0.0018358914589837177,0.0,0.002012422424261891,0.0016000155591349076,0.0,0.0012668077894886396,0.0013608745724960633,0.0016282406730949706,0.0015824002688721534,airConditioner
0.13339257812961416,0.01422717880562903,0.01394808389919521,0.0,0.022853374506039116,0.0072670355720050464,0.0,0.004972090733793919,0.004852435665745832,0.0047563821921906835,0.0,0.004354758232736393,0.0,0.0035599871043559073,0.003563059445828702,0.003577480312754996,0.0032596800049883236,0.003025450768122039,0.0034438031520371347,0.0,airConditioner
0.12885020644945022,0.0,0.0,0.0,0.02263877986586611,0.0,0.00868973648078356,0.0,0.0059761469866694995,0.0,0.0,0.0044994052991263606,0.00436435797831389,0.004355372347415939,0.0,0.003953447234643497,0.0,0.004294363192442082,0.0,0.0037795707078309786,airConditioner
0.1404477253095151,0.038608773430000944,0.022578552886634934,0.0,0.019788337245571455,0.00745481663749754,0.008258932926200065,0.004855753554256978,0.0,0.003952518184651402,0.004701770411183408,0.0,0.00411639223763912,0.0038448101237084863,0.0034535638854416156,0.0,0.0,0.00299843760383595,0.0031775204051904325,0.0031159949365795075,airConditioner
0.14994133001439988,0.0,0.012059804640510914,0.004730817413546093,0.021095649175827846,0.0,0.0,0.0020453594005759856,0.001991272225120408,0.0014418571060717906,0.0,0.0019382448042769272,0.0011280245089055035,0.0,0.0014284067799146568,0.0,0.001418650638512513,0.0011127173289548515,0.0010642151205957134,0.0,airConditioner
0.1474627942254961,0.0,0.01650162735706633,0.0,0.01793643029500735,0.0037787556575538113,0.006222886661697468,0.0039844591172768645,0.0029305701557540646,0.0027349013199178857,0.0025627196329501122,0.003090531510773922,0.0,0.0018251845196399833,0.0019298766724668772,0.0020319261856251393,0.0,0.0019689774843084378,0.0,0.0019165945013677635,airConditioner
0.13601747128390784,0.04372185585899854,0.017831905668363433,0.0,0.02411248954380874,0.0,0.0,0.006557738788815859,0.005273801428288816,0.0,0.005030871606228224,0.0,0.004264979214648798,0.0,0.0038239832409086728,0.0040378899937504025,0.004168220306751914,0.003697729661010043,0.0038152294786076204,0.003488605494738611,airConditioner
0.12758416024263095,0.0,0.0,0.0,0.021030655503752577,0.008910199732957886,0.007805255750456156,0.0055588661328583155,0.005543761574431906,0.0,0.00484799437210073,0.0,0.004398033053839716,0.004315930703515692,0.003832206547290416,0.0,0.003904347086538509,0.0034460377002303324,0.0,0.004229879863847532,airConditioner
0.13895876667611382,0.0,0.018242260457561825,0.0,0.019298049485681666,0.004367492888193833,0.006831911127802081,0.005691083038273716,0.0037904669376394463,0.003669761489332182,0.0037801806573716816,0.0,0.0030664107852676776,0.0027268877999662333,0.002676027958165184,0.002582083335603212,0.0022341648909844393,0.002415119635779764,0.002850798871273719,0.0026528934649588816,airConditioner
0.1534411626362941,0.027774291847134976,0.0,0.0,0.021743479777787626,0.0,0.0029087130077503865,0.0013680409076215027,0.0017574086379185646,0.0010023971268913287,0.0013672016545628182,0.0,0.0009767999291764456,0.0008813196379730264,0.0,0.0007333123993682211,0.0,0.0009311430839750111,0.0011054174114962325,0.0006202070721547462,airConditioner
0.14957063767229467,0.0,0.011936937618794101,0.007536284219909804,0.0169730875520902,0.0,0.0,0.0027022182947200467,0.0,0.0023323807579381213,0.002211130819936519,0.002004300415790638,0.0,0.0,0.0015344452658708205,0.0017664818035722347,0.0,0.0019162356970892,0.0016063394932366918,0.001423299944939066,airConditioner
0.1312466407820257,0.015617346831034148,0.014653855357635836,0.0,0.023795519178060838,0.0,0.007015798058922353,0.005473235020122476,0.0,0.005697521370771907,0.004945787387375733,0.003808169002478867,0.0,0.0,0.004078439759788058,0.003517030800437609,0.003695970308704343,0.0036806564515072023,0.0,0.003038436956372299,airConditioner
0.12933427789049698,0.04093084149043724,0.0,0.0,0.020653550954220737,0.007891045505340016,0.007685880130333729,0.006553218966902094,0.0059292058581053185,0.005205535515199183,0.0,0.00491077458609332,0.0,0.00433859263120584,0.004587997513801848,0.0,0.004084070862400369,0.004248794217563434,0.003983034236978692,0.004224168807446881,airConditioner
0.14166734563680014,0.036632276926200816,0.022655877583606206,0.0,0.021413619552237438,0.007125185840260022,0.007275779212414395,0.004964959771577536,0.0051827714105792295,0.0,0.0,0.0038185925477842455,0.0037157721271509963,0.0038213275990632077,0.003615853886005654,0.0,0.0029775786247581665,0.0030874450674684274,0.0029656640523124467,0.002592086689912156,airConditioner
0.15015799119635584,0.0,0.009945016350267526,0.0,0.021450594167410048,0.002722620050962313,0.0020962544371030166,0.0022532621121822997,0.0013162022753966996,0.001309777124163661,0.0011110588793464295,0.001047565836819089,0.0012919380594842056,0.0,0.0011930573952867254,0.0010263401660418315,0.0,0.0009101951957954722,0.0,0.0,airConditioner
0.14751122197910563,0.0,0.01587003133030256,0.0,0.01752650997615627,0.0,0.006593989361223941,0.0,0.0036972557492285685,0.003002931900659753,0.003139868327490071,0.0,0.002619045082094208,0.0,0.002247661410231024,0.0024160859590026014,0.0,0.002257639558736049,0.0025779508706973674,0.002006297602899902,airConditioner
0.13472432785925714,0.04082247445484284,0.01773661617187474,0.0,0.024748568993930683,0.0,0.0,0.00719941353671812,0.0,0.0048109608436618535,0.0047972141576973545,0.0049596936499716705,0.0,0.0043126323574534135,0.004231535839581288,0.0,0.0036777965846285098,0.0035944804204031005,0.003442148236079911,0.0,airConditioner
0.12780973798767511,0.0,0.020993074645036428,0.0,0.01939975075174918,0.0,0.0,0.005748584474662172,0.005589483095907642,0.004869731658251012,0.004706569227613253,0.00403278960599111,0.0,0.004029527233769165,0.0,0.0040002265589757354,0.0,0.0035793374098368087,0.0030035105789623716,0.0,airConditioner
0.14226106439121777,0.0,0.01830765065644236,0.0071798802926821715,0.02062311270367195,0.0,0.006504174261271001,0.004770830773358548,0.0033586632548175525,0.003582527045734834,0.003228585519782776,0.0028681397880694643,0.0027667092139400952,0.0028350544626379575,0.0027085342579307413,0.002150233961075936,0.0027419593170919365,0.0026075823000627483,0.002406726439038784,0.002456610026188506,airConditioner
0.15401759291329406,0.02900181491082755,0.0,0.0,0.02216046731827349,0.0028996947279720515,0.0030427472890143708,0.001928247817046552,0.0015174668549986225,0.0016034274217407332,0.0,0.0010620771561916436,0.001103694485640336,0.0013691007955514579,0.0010249953289975058,0.0,0.0,0.0010851246584148632,0.000631393115310422,0.0,airConditioner
0.14673639680389902,0.0,0.010163109229973462,0.006513871369415131,0.017707951545055483,0.003267514536102195,0.0060534431291796136,0.0027694015517016855,0.0,0.0019818739481123103,0.0024467922537818373,0.002791377056080937,0.0,0.001794210161658318,0.0020361402233293408,0.0,0.0016711416265744977,0.0020099404089584804,0.0,0.002005116066102017,airConditioner
0.1308441823158091,0.0,0.014340271395809559,0.012989580880140534,0.02572601100776655,0.0,0.0,0.005919924003295217,0.0,0.0,0.004853250476397108,0.0,0.0038490172960773555,0.0038333808670447094,0.004116730268877147,0.0,0.00357100503979752,0.0038795580812771555,0.0,0.003692979299468352,airConditioner
0.13044150239341598,0.04268304795190361,0.0,0.0,0.019617571721776358,0.0,0.0,0.007128059608561614,0.006501576562862469,0.005374309257941894,0.0049694825621433595,0.0,0.0,0.00463007006572161,0.004621278500933041,0.0041468846863588395,0.003789521600001575,0.003933976199752709,0.004001492076320493,0.0,airConditioner
0.1414822137350004,0.034401654044705604,0.021463674948643777,0.010015407966143754,0.023256433675074482,0.0,0.007319199724230629,0.004594559659686143,0.004349375912949551,0.0,0.003563789255705564,0.0030852213772694444,0.003157615691836323,0.0031654780327019043,0.0028657639290360355,0.0,0.002728450291370813,0.002689087412016443,0.002825614680373036,0.0,airConditioner
0.15026739975645514,0.0,0.010513835069897379,0.0033388932751547895,0.02110971972740684,0.0035361010957232026,0.0014364767058345485,0.0010883429142745239,0.0,0.0007694504671599566,0.0008807814207767643,0.0008729996778521689,0.0009567888752999684,0.0006843821697883082,0.0005158450493575943,0.0,0.0006195674039908704,0.0007262615520551105,0.0004175307817992882,0.0005522719688872129,airConditioner
0.14789480126825144,0.03253633854539613,0.0,0.0,0.017370154306664432,0.0,0.007753886934356264,0.004096713713315267,0.0,0.002837463656154914,0.0033937909057040216,0.0029149639642306064,0.0,0.002603879067627265,0.002549713328984963,0.0026172658993135374,0.0023883616765185563,0.002360641206803581,0.0026018802687243258,0.0026518944453766792,airConditioner
0.1336016839243762,0.0,0.017179797745027127,0.0,0.027168714455971087,0.0,0.0,0.007571253037937361,0.0,0.005415547931941628,0.005038243873272963,0.004725903816251384,0.0,0.004736366753070521,0.004264826883996472,0.0,0.0037493060597941193,0.0033066003874153826,0.0,0.0038155020205868865,airConditioner
0.1278709799216024,0.0,0.02041098079897593,0.0,0.019343858530288957,0.008177844929756126,0.006534988170355242,0.0057778650347164486,0.005493920145598673,0.0,0.004020808947866413,0.004119871946884117,0.004181993272405253,0.0,0.0038029906984868504,0.004043519863254533,0.0,0.003289083657328283,0.0033212701584902976,0.0,airConditioner
0.14443311547879958,0.0,0.01983822324369493,0.008260094110928089,0.023692798505087088,0.005707987647124923,0.006415734916831297,0.0,0.0035944440586950966,0.0034025988492153085,0.0037858381871516194,0.0030935344671376196,0.002683177484259827,0.0024580248593009304,0.00250822413078102,0.0,0.0018926679933554899,0.0023064784369713474,0.0023231999375320778,0.0,airConditioner
0.15502440359548514,0.028653748038136626,0.0,0.005442919600031459,0.022065719766704364,0.0,0.0028862661501114686,0.0019394794858547876,0.0,0.0015396924797364915,0.0017514531248068706,0.0012497304619770338,0.0008501601247491159,0.0,0.0012910643175607695,0.001001005121649654,0.0,0.0008616737072980735,0.0,0.0010066551312767806,airConditioner
0.14502605562425866,0.010316497942636166,0.0,0.0,0.018726911146687217,0.00406555213569687,0.0064517192502705914,0.0036307373291373617,0.0,0.002039607805437114,0.0028970758946033947,0.002157338373290302,0.0022515852417840567,0.002373404461016888,0.0,0.0020539552968606455,0.002387968548572803,0.0021979835506193233,0.0015853030879110915,0.001777654198437543,airConditioner
0.13061461761789936,0.0,0.016241971331650337,0.0,0.027639084259370603,0.0,0.007514646124136575,0.006204472317654013,0.0,0.005646577378917011,0.004957623875991193,0.004549942310420816,0.0044339417751509775,0.0,0.003966494609542279,0.0040936200868038645,0.0040619851377700815,0.0,0.003715708077484333,0.0,airConditioner
0.13092349537699557,0.043653048870057075,0.0,0.0,0.017675374698049414,0.0,0.009302684244722983,0.007739148571604638,0.0,0.0049295841609612485,0.0,0.004758298866426477,0.004980354271914767,0.0045735004349594975,0.0042112055295832115,0.004128418414015316,0.0041489340925858365,0.004155791435747858,0.0,0.0040559290257701905,airConditioner
0.14192698685478367,0.0,0.02198169536186629,0.0,0.024875722238281113,0.00517645284487255,0.006722416820698375,0.0,0.0,0.0042608798723653895,0.00448947342088,0.0031702333896369444,0.0030552952704735814,0.0028168119135062995,0.002738948012285009,0.002675164928903311,0.0024251347179240572,0.0030398054145407117,0.0027460643323987018,0.0028600188571106648,airConditioner
0.15094489469031191,0.0,0.010855804074998546,0.0,0.021117668409612017,0.0013533460015953257,0.001404211868494491,0.0,0.0006439734162619747,0.0005183473603567898,0.00106857226431544,0.000742909945375712,0.0009359601841173022,0.0007661497295738236,0.0005530173374758434,0.0006140593082701695,0.000749900292396248,0.00037407063184943904,0.0008161650092852377,0.00046399613518964745,airConditioner
0.14703900580387788,0.03512019723511305,0.0,0.0,0.015013173710047772,0.00530033340559872,0.007113526120285968,0.0,0.0044652776233135485,0.0034989442779538265,0.0,0.003316399950738654,0.0,0.002797761707811174,0.002644615241182692,0.002632689052546049,0.0034874382289584115,0.0029427590119075276,0.0,0.0022890821537117,airConditioner
0.13221811822176024,0.0,0.016395613786241398,0.0,0.028028862667482696,0.009386170603598962,0.007290209333780159,0.0063994623938677464,0.006044774810569028,0.0050724756203610385,0.004818170402329044,0.0,0.004182751100693935,0.00480687069889334,0.0037407606247759923,0.0,0.003715267642735788,0.0035502690442925353,0.0,0.003583203605841529,airConditioner
0.12894567964398826,0.01827541999239638,0.0,0.0,0.01626098781402379,0.0,0.0,0.0050306200149530965,0.005349195664666451,0.004187600745056765,0.004164135325796311,0.0043861652992862,0.004078716643380061,0.003696325685056102,0.003543054952216026,0.003972225794437134,0.0030528408309841663,0.0,0.0034873482943684896,0.0,airConditioner
0.14632710919444625,0.0,0.021231350069152485,0.0,0.023543087201122838,0.006621139005429856,0.005370038999055706,0.004851708446119907,0.0034785433885634993,0.0031926375417641044,0.003899657597665554,0.002645094813933592,0.0,0.0028356755467192052,0.0027799375977549147,0.0025651664420342306,0.00228608449833869,0.0019673512460545127,0.0017678094396990818,0.0027645271821714395,airConditioner
0.15429985862863435,0.027762161449280932,0.0,0.0,0.020477004215728845,0.0,0.0021795776259524,0.001301746459631361,0.001590966312669261,0.0,0.0013386550857614995,0.0008870934947290686,0.0008585679342814818,0.0010234230130428033,0.0,0.0005782783325072837,0.0,0.0006898131187108785,0.0004983940264159395,0.0,airConditioner
0.1440244530116795,0.010253406700832855,0.0,0.0,0.01540901962406237,0.004620658955990765,0.0066230812843497185,0.0,0.0,0.002864402206394903,0.003166430502672856,0.0026111679169079083,0.0,0.0030627471360430768,0.00273734804274478,0.0,0.0018188651011662312,0.0019472776504350536,0.0,0.0015350180606558078,airConditioner
0.12922942309358956,0.0,0.016857363291883493,0.0,0.029202847719822116,0.0,0.007975108894683385,0.006021279036908936,0.0,0.005381449618829486,0.0,0.004909579765579271,0.0046067925368408385,0.004449096786592257,0.004443761605575587,0.004356143951246909,0.004264791790865989,0.0037937817021500703,0.004270332302572854,0.004074341731623503,airConditioner
